setup_id,cash_log_id,weights,prediction_type,predicted_variant,recommended_algorithm,chosen_config_hash,n_train_instances,real_score,full_best_score,full_worst_score,action_best_score,action_worst_score,regret_full,regret_action,accuracy_full,accuracy_action,rank_full,rank_action,n_full_configs,n_action_configs,predicted_composite
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,fitn,candidate,IMf,inductive_miner_imf,685e2f2ecd62d260,16691,0.9996714609038476,1.0,0.3650423468761508,1.0,0.6403632397723371,0.0003285390961523,0.0003285390961523,0.9994825810909812,0.9990864696480292,7,6,190,87,0.9996118856889202
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,prec,candidate,HM,heuristics_miner,41278f47d85c2522,16691,0.9979896307269072,1.0,0.7923798798798799,1.0,0.7923798798798799,0.0020103692730928,0.0020103692730928,0.9903170787497392,0.9903170787497392,85,5,190,87,0.9870368206290978
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,gene,candidate,IMf,inductive_miner_imf,9697befff4e40604,16691,0.9559026622070114,0.9751741745874558,0.5956034265762866,0.9559026622070114,0.6806984046483963,0.0192715123804444,0.0,0.9492281413111492,1.0,4,1,190,87,0.9783858363548292
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,simp,candidate,AM,alpha_miner_classic,7c5f11f12d85d342,16691,1.0,1.0,0.2682926829268292,1.0,0.6190476190476191,0.0,0.0,1.0,1.0,1,1,190,87,0.8010989149319144
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,fit+pre,candidate,HM,heuristics_miner,f2b6236cd08d442a,16691,0.979606884293844,0.9833244744389686,0.6825211734380754,0.9833244744389686,0.8201816198861686,0.0037175901451245,0.0037175901451245,0.987641125836204,0.977212669501738,6,6,190,87,0.9684574985502784
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,fit+gen,candidate,IMf,inductive_miner_imf,a578d2e6f397c58e,16691,0.9768396200213344,0.9768396200213344,0.4845394422717339,0.9768396200213344,0.7633553486363038,0.0,0.0,1.0,1.0,1,1,190,87,0.9885782755066728
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,fit+sim,candidate,IMf,inductive_miner_imf,9697befff4e40604,16691,0.8812412300942993,0.8813768133238105,0.5792872830385472,0.8812412300942993,0.7370936537280899,0.0001355832295111,0.0,0.9995511819645552,1.0,2,1,190,87,0.8513024053660366
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,pre+gen,candidate,HM,heuristics_miner,8fdca8382b8de01b,16691,0.9111415126362624,0.9873630729568104,0.7720311753332957,0.961577713413309,0.7720311753332957,0.076221560320548,0.0504362007770466,0.6460275455621838,0.7339112532049725,43,15,190,87,0.9796133443603527
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,pre+sim,candidate,HM,heuristics_miner,641607fde65b855a,16691,0.8417856084028632,1.0,0.5311619417347236,1.0,0.7267954731728345,0.1582143915971368,0.1582143915971368,0.6625393591498571,0.4208939601603808,100,13,190,87,0.8270163910903563
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,gen+sim,candidate,AM,alpha_miner_classic,7c5f11f12d85d342,16691,0.9511618447181912,0.987587087293728,0.597261844243345,0.9511618447181912,0.6585310205060162,0.0364252425755367,0.0,0.9066797671324708,1.0,4,1,190,87,0.8831429045068999
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,bpi2013_closed_problems,mix-fit,candidate,HM,heuristics_miner,c89f61e1b47b72ac,16691,0.9149138523154684,0.934116875905002,0.6667600514812697,0.934116875905002,0.7931701880506052,0.0192030235895337,0.0192030235895337,0.9281745523761198,0.863756829749904,10,10,190,87,0.908756817864227
